id,name,slug,icon,type,description,output_facility_craft_table,created_at,updated_at
515,"{""en-US"":""Protolog I"",""zh-CN"":""协议录入器I"",""ja-JP"":""協約記録機I"",""ko-KR"":""프로토콜 입력기 I"",""zh-TW"":""協議錄入器I""}",item_expcard_stage2_low,item_expcard_stage2_low,,"{""en-US"":""A material that provides some EXP for leveling up Lv.61-80 operators."",""zh-CN"":""用于干员61-80级等级提升的素材，提供了少量干员升级经验。"",""ja-JP"":""レベル61～80のオペレーターのレベルアップに用いる素材。使用すると、オペレーターの経験値がわずかに増加する。"",""ko-KR"":""Lv.61~Lv.80의 오퍼레이터가 레벨을 높이는 데 사용할 수 있으며, 적은 양의 오퍼레이터 업그레이드 경험치를 제공한다."",""zh-TW"":""用於幹員61-80級等級提升的材料，提供了少量幹員升級經驗。""}",[],2025-11-15 00:31:23,2025-11-15 00:48:34
516,"{""en-US"":""Roman's Food Processing Notes"",""zh-CN"":""罗曼的食材处理笔记"",""ja-JP"":""ロマンの食材取り扱いメモ"",""ko-KR"":""로만의 식재료 가이드"",""zh-TW"":""羅曼的食材處理筆記""}",item_f1m4_book,item_read_notebook,,"{""en-US"":""Roman used his life-long experience to record various techniques for processing edible plants local to Valley IV."",""zh-CN"":""罗曼自用的经验总结，记录了辨识与处理四号谷地周边食材的各种诀窍。"",""ja-JP"":""ロマンが自分用でまとめたメモ。四号谷地周辺の食材の見分け方と処理に関する色々なコツが書かれている。"",""ko-KR"":""로만의 경험을 바탕으로, 4번 협곡 주변의 식재료를 식별하고 처리하는 다양한 요령을 기록한 노트이다."",""zh-TW"":""羅曼自用的經驗總結，記錄了辨識與處理四號谷地周邊食材的各種訣竅。""}",[],2025-11-15 00:31:23,2025-11-15 00:48:34
517,"{""en-US"":""Herbal Inhalation Agent"",""zh-CN"":""草汁嗅剂"",""ja-JP"":""変味剤"",""ko-KR"":""약초 흡입제"",""zh-TW"":""草汁嗅劑""}",item_f1m7_Medi,item_mission_general_medicalkit,,"{""en-US"":""A medicinal preparation made using an unknown herb acquired from the Landbreakers."",""zh-CN"":""使用裂地者配方制作的无名草药剂。"",""ja-JP"":""ランドブレーカーのレシピで作った無名の薬草剤。"",""ko-KR"":""랜드브레이커의 조합 공식을 사용해 제작한 이름 모를 약초의 약제."",""zh-TW"":""使用裂地者配方製作的無名草藥劑。""}",[],2025-11-15 00:31:23,2025-11-15 00:48:35
518,"{""en-US"":""Load Component"",""zh-CN"":""负载单元"",""ja-JP"":""負荷ユニット"",""ko-KR"":""부하 유닛"",""zh-TW"":""負載單元""}",item_f1m9_1,prts_f1m9_mechanical_part,,"{""en-US"":""A load component used by the power core."",""zh-CN"":""供能核心使用的负载单元。"",""ja-JP"":""エネルギーコアに使用される負荷ユニット。"",""ko-KR"":""에너지 코어에 사용되는 부하 유닛이다."",""zh-TW"":""供能核心使用的負載單元。""}",[],2025-11-15 00:31:23,2025-11-15 00:48:35
519,"{""en-US"":""Jinlong Expansion Core"",""zh-CN"":""锦陇拓展核心"",""ja-JP"":""錦隴拡張核心"",""ko-KR"":""진롱 확장 코어"",""zh-TW"":""錦隴拓展核心""}",item_factech_jinlong_key,item_factech_jinlong_key,,"{""en-US"":""Unlocks the next phase of the Jinlong AIC Plan."",""zh-CN"":""用于解锁新一期的锦陇工业计划。"",""ja-JP"":""次期の錦隴工業計画の解放に使用される。"",""ko-KR"":""새로운 진롱 공업 계획을 해제하는 데 사용된다."",""zh-TW"":""用於解鎖新一期的錦隴工業計劃。""}",[],2025-11-15 00:31:24,2025-11-15 00:48:35
520,"{""en-US"":""Jinlong AIC Index"",""zh-CN"":""锦陇工业点数"",""ja-JP"":""錦隴工業ポイント"",""ko-KR"":""진롱 공업 포인트"",""zh-TW"":""錦隴工業點數""}",item_factech_jinlong_point,item_factech_jinlong_point,,"{""en-US"":""These index points are required to research various AIC technologies in the Jinlong AIC Plan."",""zh-CN"":""研发锦陇工业计划内各类工业技术的需求点数。"",""ja-JP"":""錦隴工業計画における各種工業技術を研究開発するために必要なポイント。"",""ko-KR"":""진롱 공업 계획 내 각종 공업 기술을 개발하는 데 필요한 포인트다."",""zh-TW"":""研發錦隴工業計劃內各類工業技術的需求點數。""}",[],2025-11-15 00:31:24,2025-11-15 00:48:35
521,"{""en-US"":""AIC Bus I"",""zh-CN"":""工业总线I"",""ja-JP"":""工業バスⅠ"",""ko-KR"":""공업 버스 I"",""zh-TW"":""工業總線I""}",item_factech_tundra_bus_lv1,item_factech_tundra_bus_lv1,,"{""en-US"":""Sets down a logistics bus at the Core AIC Area of the Valley IV PAC."",""zh-CN"":""在四号谷地的协议核心所在的集成核心区域架设总线。"",""ja-JP"":""四号谷地の協約核心が設置されている集成中枢エリアにバスを構築する。"",""ko-KR"":""4번 협곡의 프로토콜 앵커-코어가 있는 통합 핵심 구역에 배치된 버스이다."",""zh-TW"":""在四號谷地的協議核心所在的集成核心區域架設總線。""}",[],2025-11-15 00:31:24,2025-11-15 00:48:35
522,"{""en-US"":""AIC Bus II"",""zh-CN"":""工业总线II"",""ja-JP"":""工業バスⅡ"",""ko-KR"":""공업 버스 II"",""zh-TW"":""工業總線II""}",item_factech_tundra_bus_lv2,item_factech_tundra_bus_lv2,,"{""en-US"":""Expands the logistics bus at the Core AIC Area of the Valley IV PAC to its maximum length."",""zh-CN"":""将四号谷地的协议核心所在的集成核心区域的总线扩大范围到极限。"",""ja-JP"":""四号谷地の協約核心が設置されている集成中枢エリアのバスを範囲の上限まで拡大する。"",""ko-KR"":""4번 협곡의 프로토콜 앵커-코어가 있는 통합 핵심 구역에 배치된 버스의 작업 범위를 최대로 확장할 수 있다."",""zh-TW"":""將四號谷地的協議核心所在的集成核心區域的總線擴大範圍到極限。""}",[],2025-11-15 00:31:24,2025-11-15 00:48:36
523,"{""en-US"":""Expansion I"",""zh-CN"":""场地扩大I"",""ja-JP"":""用地拡大Ⅰ"",""ko-KR"":""부지 확대 I"",""zh-TW"":""場地擴大I""}",item_factech_tundra_field_lv1,item_factech_tundra_field_lv1,,"{""en-US"":""Further expands the Core AIC Area of the Valley IV PAC."",""zh-CN"":""将四号谷地的协议核心所在的集成核心区域进一步扩大。"",""ja-JP"":""四号谷地の協約核心が設置されている集成中枢エリアをさらに拡大する。"",""ko-KR"":""4번 협곡의 프로토콜 앵커-코어가 있는 통합 핵심 구역의 범위를 확장할 수 있다."",""zh-TW"":""將四號谷地的協議核心所在的集成核心區域進一步擴大。""}",[],2025-11-15 00:31:24,2025-11-15 00:48:36
524,"{""en-US"":""Expansion II"",""zh-CN"":""场地扩大II"",""ja-JP"":""用地拡大Ⅱ"",""ko-KR"":""부지 확대 II"",""zh-TW"":""場地擴大II""}",item_factech_tundra_field_lv2,item_factech_tundra_field_lv2,,"{""en-US"":""Maximizes the Core AIC Area of the Valley IV PAC."",""zh-CN"":""将四号谷地的协议核心所在的集成核心区域扩大到极限。"",""ja-JP"":""四号谷地の協約核心が設置されている集成中枢エリアを最大限まで拡大する。"",""ko-KR"":""4번 협곡의 프로토콜 앵커-코어가 있는 통합 핵심 구역의 범위를 최대로 확장할 수 있다."",""zh-TW"":""將四號谷地的協議核心所在的集成核心區域擴大到極限。""}",[],2025-11-15 00:31:25,2025-11-15 00:48:36
525,"{""en-US"":""Basic Expansion Core"",""zh-CN"":""基础拓展核心"",""ja-JP"":""基礎拡張核心"",""ko-KR"":""기초 확장 코어"",""zh-TW"":""基礎拓展核心""}",item_factech_tundra_key,item_factech_tundra_key,,"{""en-US"":""Unlocks the next phase of the Basic AIC Plan."",""zh-CN"":""用于解锁新一期的基础工业计划。"",""ja-JP"":""次期の基礎工業計画の解放に使用される。"",""ko-KR"":""새로운 기초 공업 계획을 해제하는 데 사용된다."",""zh-TW"":""用於解鎖新一期的基礎工業計劃。""}",[],2025-11-15 00:31:26,2025-11-15 00:48:36
526,"{""en-US"":""Basic AIC Index"",""zh-CN"":""基础工业点数"",""ja-JP"":""基礎工業ポイント"",""ko-KR"":""기초 공업 포인트"",""zh-TW"":""基礎工業點數""}",item_factech_tundra_point,item_factech_tundra_point,,"{""en-US"":""These index points are required to research various AIC technologies in the Basic AIC Plan."",""zh-CN"":""研发基础工业计划内各类工业技术的需求点数。"",""ja-JP"":""基礎工業計画における各種工業技術を研究開発するために必要なポイント。"",""ko-KR"":""기초 공업 계획 내 각종 공업 기술을 개발하는 데 필요한 포인트다."",""zh-TW"":""研發基礎工業計劃內各類工業技術的需求點數。""}",[],2025-11-15 00:31:26,2025-11-15 00:48:36
527,"{""en-US"":""Cuprium Jar"",""zh-CN"":""赤铜罐"",""ja-JP"":""赤銅タンク"",""ko-KR"":""적동 캔"",""zh-TW"":""赤銅罐""}",item_fbottle_copper_grass_1,item_copper_jar,,"{""en-US"":""A spacious metallic jar made by processing Cuprium. Can be used to produce other items."",""zh-CN"":""由赤铜块加工后得来的金属罐，容量大，可用于其他材料合成。"",""ja-JP"":""赤銅塊を加工して得られる金属タンク。容量が大きい。他の材料の合成に使用できる。"",""ko-KR"":""적동을 가공하여 만든 금속 캔, 용량이 크고, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由赤銅塊加工後得來的金屬罐，容量大，可用於其他材料合成。""}",[],2025-11-15 00:31:27,2025-11-15 00:48:37
528,"{""en-US"":""Cuprium Jar"",""zh-CN"":""赤铜罐"",""ja-JP"":""赤銅タンク"",""ko-KR"":""적동 캔"",""zh-TW"":""赤銅罐""}",item_fbottle_copper_grass_2,item_copper_jar,,"{""en-US"":""A spacious metallic jar made by processing Cuprium. Can be used to produce other items."",""zh-CN"":""由赤铜块加工后得来的金属罐，容量大，可用于其他材料合成。"",""ja-JP"":""赤銅塊を加工して得られる金属タンク。容量が大きい。他の材料の合成に使用できる。"",""ko-KR"":""적동을 가공하여 만든 금속 캔, 용량이 크고, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由赤銅塊加工後得來的金屬罐，容量大，可用於其他材料合成。""}",[],2025-11-15 00:31:27,2025-11-15 00:48:37
529,"{""en-US"":""Cuprium Jar"",""zh-CN"":""赤铜罐"",""ja-JP"":""赤銅タンク"",""ko-KR"":""적동 캔"",""zh-TW"":""赤銅罐""}",item_fbottle_copper_sewage,item_copper_jar,,"{""en-US"":""A spacious metallic jar made by processing Cuprium. Can be used to produce other items."",""zh-CN"":""由赤铜块加工后得来的金属罐，容量大，可用于其他材料合成。"",""ja-JP"":""赤銅塊を加工して得られる金属タンク。容量が大きい。他の材料の合成に使用できる。"",""ko-KR"":""적동을 가공하여 만든 금속 캔, 용량이 크고, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由赤銅塊加工後得來的金屬罐，容量大，可用於其他材料合成。""}",[],2025-11-15 00:31:27,2025-11-15 00:48:37
530,"{""en-US"":""Cuprium Jar"",""zh-CN"":""赤铜罐"",""ja-JP"":""赤銅タンク"",""ko-KR"":""적동 캔"",""zh-TW"":""赤銅罐""}",item_fbottle_copper_water,item_copper_jar,,"{""en-US"":""A spacious metallic jar made by processing Cuprium. Can be used to produce other items."",""zh-CN"":""由赤铜块加工后得来的金属罐，容量大，可用于其他材料合成。"",""ja-JP"":""赤銅塊を加工して得られる金属タンク。容量が大きい。他の材料の合成に使用できる。"",""ko-KR"":""적동을 가공하여 만든 금속 캔, 용량이 크고, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由赤銅塊加工後得來的金屬罐，容量大，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:37
531,"{""en-US"":""Amethyst Bottle"",""zh-CN"":""紫晶质瓶"",""ja-JP"":""紫晶製ボトル"",""ko-KR"":""자수정 병"",""zh-TW"":""紫晶質瓶""}",item_fbottle_glass_grass_1,item_glass_bottle,,"{""en-US"":""A bottle made by processing Amethyst Fibers. Can be used to produce other materials."",""zh-CN"":""由紫晶纤维加工得来的瓶子，可用于其他材料合成。"",""ja-JP"":""紫晶繊維を加工して得られるボトル。他の材料の合成に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶纖維加工得來的瓶子，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:37
532,"{""en-US"":""Amethyst Bottle"",""zh-CN"":""紫晶质瓶"",""ja-JP"":""紫晶製ボトル"",""ko-KR"":""자수정 병"",""zh-TW"":""紫晶質瓶""}",item_fbottle_glass_grass_2,item_glass_bottle,,"{""en-US"":""A bottle made by processing Amethyst Fibers. Can be used to produce other materials."",""zh-CN"":""由紫晶纤维加工得来的瓶子，可用于其他材料合成。"",""ja-JP"":""紫晶繊維を加工して得られるボトル。他の材料の合成に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶纖維加工得來的瓶子，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:37
533,"{""en-US"":""Amethyst Bottle"",""zh-CN"":""紫晶质瓶"",""ja-JP"":""紫晶製ボトル"",""ko-KR"":""자수정 병"",""zh-TW"":""紫晶質瓶""}",item_fbottle_glass_sewage,item_glass_bottle,,"{""en-US"":""A bottle made by processing Amethyst Fibers. Can be used to produce other materials."",""zh-CN"":""由紫晶纤维加工得来的瓶子，可用于其他材料合成。"",""ja-JP"":""紫晶繊維を加工して得られるボトル。他の材料の合成に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶纖維加工得來的瓶子，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:38
534,"{""en-US"":""Amethyst Bottle"",""zh-CN"":""紫晶质瓶"",""ja-JP"":""紫晶製ボトル"",""ko-KR"":""자수정 병"",""zh-TW"":""紫晶質瓶""}",item_fbottle_glass_water,item_glass_bottle,,"{""en-US"":""A bottle made by processing Amethyst Fibers. Can be used to produce other materials."",""zh-CN"":""由紫晶纤维加工得来的瓶子，可用于其他材料合成。"",""ja-JP"":""紫晶繊維を加工して得られるボトル。他の材料の合成に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶纖維加工得來的瓶子，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:38
535,"{""en-US"":""Cryston Bottle"",""zh-CN"":""高晶质瓶"",""ja-JP"":""高晶製ボトル"",""ko-KR"":""크리스톤 병"",""zh-TW"":""高晶質瓶""}",item_fbottle_glassenr_grass_1,item_glass_enr_bottle,,"{""en-US"":""A metallic bottle made by processing Cryston Fibers. Can be used to produce other items."",""zh-CN"":""由高晶纤维加工后得来的金属瓶，可用于其他材料合成。"",""ja-JP"":""高晶繊維を加工して得られる金属のボトル。他の材料の合成に使用できる。"",""ko-KR"":""크리스톤 섬유를 가공하여 만든 금속 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由高晶纖維加工後得來的金屬瓶，可用於其他材料合成。""}",[],2025-11-15 00:31:28,2025-11-15 00:48:38
536,"{""en-US"":""Cryston Bottle"",""zh-CN"":""高晶质瓶"",""ja-JP"":""高晶製ボトル"",""ko-KR"":""크리스톤 병"",""zh-TW"":""高晶質瓶""}",item_fbottle_glassenr_grass_2,item_glass_enr_bottle,,"{""en-US"":""A metallic bottle made by processing Cryston Fibers. Can be used to produce other items."",""zh-CN"":""由高晶纤维加工后得来的金属瓶，可用于其他材料合成。"",""ja-JP"":""高晶繊維を加工して得られる金属のボトル。他の材料の合成に使用できる。"",""ko-KR"":""크리스톤 섬유를 가공하여 만든 금속 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由高晶纖維加工後得來的金屬瓶，可用於其他材料合成。""}",[],2025-11-15 00:31:29,2025-11-15 00:48:38
537,"{""en-US"":""Cryston Bottle"",""zh-CN"":""高晶质瓶"",""ja-JP"":""高晶製ボトル"",""ko-KR"":""크리스톤 병"",""zh-TW"":""高晶質瓶""}",item_fbottle_glassenr_sewage,item_glass_enr_bottle,,"{""en-US"":""A metallic bottle made by processing Cryston Fibers. Can be used to produce other items."",""zh-CN"":""由高晶纤维加工后得来的金属瓶，可用于其他材料合成。"",""ja-JP"":""高晶繊維を加工して得られる金属のボトル。他の材料の合成に使用できる。"",""ko-KR"":""크리스톤 섬유를 가공하여 만든 금속 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由高晶纖維加工後得來的金屬瓶，可用於其他材料合成。""}",[],2025-11-15 00:31:29,2025-11-15 00:48:38
